Electricity generated (kWh) from onsite renewable sources (wind or solar),Energy consumption (kWh) from biomass combustion (wood),Total electricity emissions,Total fossil fuel emissions,BUILDING AND STREET LIGHTING TOTAL,Fleet vehicles,Business Travel,Other,TRANSPORT TOTAL,CO2 EMISSIONS TOTAL,Total electricity emissions,Total fossil fuel emissions,Total biomass emissions,BUILDING AND STREET LIGHTING TOTAL,Fleet vehicles,Business Travel,Other,TRANSPORT TOTAL,NOX EMISSIONS TOTAL,Total electricity emissions,Total fossil fuel emissions,Total biomass emissions,BUILDING AND STREET LIGHTING TOTAL,Fleet vehicles,Business Travel,Other,TRANSPORT TOTAL,PM10 EMISSIONS TOTAL
0.0 ,0.0 ,"1,423.9 ","1,378.4 ","2,802.3 ",10.5 ,468.2 ,0.0 ,478.8 ,"3,281.0 ",3.1 ,1.7 ,0.0 ,4.8 ,N/A,N/A,N/A,N/A,N/A,0.1 ,0.0 ,0.0 ,0.1 ,N/A,N/A,N/A,N/A,N/A
0.0 ,0.0 ,"2,639.4 ","2,685.2 ","5,324.6 ",66.0 ,"2,580.5 ",0.0 ,"2,646.5 ","7,971.0 ",5.7 ,2.4 ,0.0 ,8.1 ,0.1 ,10.6 ,0.0 ,10.8 ,18.9 ,0.2 ,0.0 ,0.0 ,0.2 ,0.0 ,0.4 ,0.0 ,0.4 ,0.6 
0.0 ,0.0 ,"1,861.7 ","1,589.7 ","3,451.4 ",710.6 ,48.3 ,0.0 ,758.8 ,"4,210.2 ",4.0 ,2.0 ,0.0 ,6.0 ,N/A,N/A,N/A,N/A,N/A,0.1 ,0.0 ,0.0 ,0.1 ,N/A,N/A,N/A,N/A,N/A
"3,929.0 ",0.0 ,"2,016.3 ","1,182.8 ","3,199.1 ",649.8 ,227.8 ,0.0 ,877.5 ,"4,076.7 ",4.4 ,1.4 ,0.0 ,5.7 ,2.5 ,0.3 ,0.0 ,2.8 ,8.5 ,0.1 ,0.0 ,0.0 ,0.1 ,0.1 ,0.0 ,0.0 ,0.1 ,0.3 
0.0 ,0.0 ,"1,825.1 ","1,506.2 ","3,331.3 ","3,514.9 ",42.8 ,0.0 ,"3,557.8 ","6,889.0 ",4.0 ,1.9 ,0.0 ,5.9 ,15.5 ,0.1 ,0.0 ,15.5 ,21.4 ,0.1 ,0.0 ,0.0 ,0.1 ,0.7 ,0.0 ,0.0 ,0.7 ,0.9 
0.0 ,0.0 ,"2,216.6 ","1,584.7 ","3,801.3 ","1,597.7 ",67.0 ,0.0 ,"1,664.8 ","5,466.1 ",4.9 ,1.4 ,0.0 ,6.3 ,N/A,N/A,N/A,N/A,N/A,0.1 ,0.0 ,0.0 ,0.2 ,N/A,N/A,N/A,N/A,N/A
0.0 ,0.0 ,604.1 ,168.6 ,772.7 ,"1,340.0 ",60.6 ,0.0 ,"1,400.6 ","2,173.3 ",1.3 ,0.2 ,0.0 ,1.5 ,6.2 ,0.1 ,0.0 ,6.3 ,7.7 ,0.0 ,0.0 ,0.0 ,0.0 ,0.2 ,0.0 ,0.0 ,0.2 ,0.2 
0.0 ,0.0 ,757.7 ,341.4 ,"1,099.1 ",430.9 ,144.6 ,0.0 ,575.5 ,"1,674.7 ",1.6 ,0.3 ,0.0 ,1.9 ,N/A,N/A,N/A,N/A,N/A,0.0 ,0.0 ,0.0 ,0.1 ,N/A,N/A,N/A,N/A,N/A
0.0 ,0.0 ,892.0 ,"1,233.1 ","2,125.1 ",990.6 ,110.2 ,0.0 ,"1,100.8 ","3,225.9 ",1.9 ,1.1 ,0.0 ,3.0 ,3.7 ,0.1 ,0.0 ,3.8 ,6.9 ,0.1 ,0.0 ,0.0 ,0.1 ,0.1 ,0.0 ,0.0 ,0.1 ,0.1 
0.0 ,0.0 ,"2,479.4 ",872.1 ,"3,351.4 ",705.3 ,36.0 ,0.0 ,741.3 ,"4,092.7 ",5.4 ,0.9 ,0.0 ,6.2 ,N/A,N/A,N/A,N/A,N/A,0.2 ,0.0 ,0.0 ,0.2 ,N/A,N/A,N/A,N/A,N/A
0.0 ,0.0 ,"2,503.1 ","1,661.5 ","4,164.6 ",0.0 ,112.1 ,0.0 ,112.1 ,"4,276.7 ",5.4 ,2.1 ,0.0 ,7.5 ,N/A,N/A,N/A,N/A,N/A,0.2 ,0.0 ,0.0 ,0.2 ,N/A,N/A,N/A,N/A,N/A
0.0 ,0.0 ,"2,104.5 ","2,146.6 ","4,251.0 ",672.9 ,0.0 ,0.0 ,672.9 ,"4,924.0 ",4.6 ,2.7 ,0.0 ,7.3 ,3.3 ,0.0 ,0.0 ,3.3 ,10.6 ,0.1 ,0.0 ,0.0 ,0.2 ,0.1 ,0.0 ,0.0 ,0.1 ,0.3 
"3,929.0 ",0.0 ,"94,422.5 ","55,308.9 ","149,731.3 ","12,626.8 ","9,778.2 ",0.0 ,"22,405.0 ","172,136.4 ",204.4 ,50.5 ,0.0 ,254.9 ,31.3 ,11.2 ,0.0 ,42.5 ,297.4 ,5.9 ,1.4 ,0.0 ,7.4 ,1.2 ,0.4 ,0.0 ,1.6 ,9.0 
*0.0,*0.0,*21255.7,*11321,*32576.8,*2420.8,*744.5,*0.0,*3165.3,*35742.1,*46,*13,*0.0,*59,*7.3,*0.9,*0.0,*8.2,*67.1,*1.3,*0.3,*0.0,*1.7,*0.2,*0,*0.0,*0.3,*1.9
0.0 ,0.0 ,"27,426.5 ","11,004.5 ","38,431.1 ","3,261.3 ",720.3 ,0.0 ,"3,981.6 ","42,412.6 ",59.3 ,10.1 ,0.0 ,69.3 ,26.3 ,0.2 ,0.0 ,26.5 ,95.9 ,1.7 ,0.2 ,0.0 ,1.9 ,0.8 ,0.0 ,0.0 ,0.8 ,2.7 
0.0 ,0.0 ,"36,995.2 ","23,992.7 ","60,987.9 ","3,755.5 ","1,287.1 ",0.0 ,"5,042.6 ","66,030.5 ",80.1 ,29.6 ,0.0 ,109.7 ,4.3 ,5.6 ,0.0 ,9.9 ,119.5 ,2.3 ,0.5 ,0.0 ,2.8 ,0.1 ,0.2 ,0.0 ,0.3 ,3.1 
0.0 ,0.0 ,"2,079.4 ","1,468.6 ","3,548.0 ","1,321.1 ",133.4 ,0.0 ,"1,454.5 ","5,002.5 ",4.5 ,1.3 ,0.0 ,5.8 ,7.3 ,0.2 ,0.0 ,7.5 ,13.3 ,0.1 ,0.0 ,0.0 ,0.2 ,0.2 ,0.0 ,0.0 ,0.2 ,0.4 
0.0 ,0.0 ,"4,306.6 ","2,008.5 ","6,315.1 ","2,147.6 ",93.5 ,0.0 ,"2,241.1 ","8,556.2 ",9.3 ,2.5 ,0.0 ,11.9 ,9.0 ,0.0 ,0.0 ,9.1 ,20.9 ,0.3 ,0.0 ,0.0 ,0.3 ,0.2 ,0.0 ,0.0 ,0.2 ,0.5 
0.0 ,0.0 ,"1,787.8 ","1,469.2 ","3,257.0 ","1,733.1 ",102.2 ,0.0 ,"1,835.3 ","5,092.3 ",3.9 ,1.9 ,0.0 ,5.7 ,2.1 ,0.1 ,0.0 ,2.3 ,8.0 ,0.1 ,0.0 ,0.0 ,0.1 ,0.1 ,0.0 ,0.0 ,0.1 ,0.2 
0.0 ,0.0 ,"1,967.0 ","1,857.3 ","3,824.2 ","1,479.1 ",120.3 ,0.0 ,"1,599.4 ","5,423.6 ",4.3 ,2.2 ,0.0 ,6.5 ,7.7 ,0.1 ,0.0 ,7.8 ,14.3 ,0.1 ,0.0 ,0.0 ,0.2 ,0.2 ,0.0 ,0.0 ,0.2 ,0.4 
"8,693.0 ",0.0 ,"1,242.1 ","1,151.1 ","2,393.2 ",N/A,79.0 ,0.0 ,N/A,N/A,2.7 ,1.0 ,0.0 ,3.7 ,N/A,0.2 ,0.0 ,N/A,N/A,0.1 ,0.0 ,0.0 ,0.1 ,N/A,0.0 ,0.0 ,N/A,N/A
"8,693.0 ",0.0 ,"48,378.1 ","31,947.3 ","80,325.4 ","11,718.6 ","1,815.6 ",0.0 ,"13,534.1 ","93,859.5 ",104.7 ,38.5 ,0.0 ,143.3 ,37.2 ,6.2 ,0.0 ,43.5 ,186.7 ,3.0 ,0.7 ,0.0 ,3.7 ,1.0 ,0.2 ,0.0 ,1.2 ,4.9 
*0.0,*0.0,*29162.7,*10190.7,*39353.4,*1080.2,*1016.8,*0.0,*2097,*41450.4,*63.1,*12.2,*0.0,*75.4,*N/A,*N/A,*N/A,*N/A,*N/A,*1.8,*0.2,*0.0,*2.1,*N/A,*N/A,*N/A,*N/A,*N/A
0.0 ,0.0 ,"14,652.5 ","8,372.7 ","23,025.2 ","1,661.1 ",361.6 ,0.0 ,"2,022.8 ","25,048.0 ",31.7 ,6.8 ,0.0 ,38.5 ,4.9 ,0.1 ,0.0 ,5.0 ,43.5 ,0.9 ,0.2 ,0.0 ,1.1 ,0.4 ,0.0 ,0.0 ,0.4 ,1.5 
*0.0,*115696,*15718.8,*7234.2,*22953,*6382.4,*1236.7,*23.1,*7642.2,*30595.3,*34,*6.1,*0.1,*40.2,*19.7,*2,*0,*21.7,*61.9,*1,*0.2,*0,*1.2,*1.2,*0.1,*0,*1.4,*2.5
*0.0,*0.0,*17614.9,*8916.5,*26531.4,*3515.1,*555.8,*0.0,*4070.9,*30602.4,*38.1,*7.6,*0.0,*45.7,*N/A,*N/A,*N/A,*N/A,*N/A,*1.1,*0.1,*0.0,*1.3,*N/A,*N/A,*N/A,*N/A,*N/A
*0.0,*0.0,*44547,*29830.2,*74377.2,*702.4,*2764.7,*0.0,*3467.1,*77844.3,*96.4,*26.9,*0.0,*123.3,*N/A,*N/A,*N/A,*N/A,*N/A,*2.8,*0.4,*0.0,*3.2,*N/A,*N/A,*N/A,*N/A,*N/A
0.0 ,0.0 ,"2,042.4 ","1,468.3 ","3,510.7 ",903.2 ,62.9 ,0.0 ,966.1 ,"4,476.9 ",4.4 ,1.3 ,0.0 ,5.8 ,N/A,N/A,N/A,N/A,N/A,0.1 ,0.0 ,0.0 ,0.2 ,N/A,N/A,N/A,N/A,N/A
0.0 ,0.0 ,"2,254.0 ","1,005.6 ","3,259.6 ",670.2 ,27.9 ,0.0 ,698.1 ,"3,957.7 ",4.9 ,0.9 ,0.0 ,5.8 ,3.5 ,0.0 ,0.0 ,3.5 ,9.3 ,0.1 ,0.0 ,0.0 ,0.2 ,0.1 ,0.0 ,0.0 ,0.1 ,0.2 
0.0 ,0.0 ,"7,435.6 ","3,676.0 ","11,111.6 ","1,551.2 ",111.1 ,0.0 ,"1,662.3 ","12,773.9 ",16.1 ,3.3 ,0.0 ,19.4 ,N/A,N/A,N/A,N/A,N/A,0.5 ,0.1 ,0.0 ,0.5 ,N/A,N/A,N/A,N/A,N/A
0.0 ,0.0 ,"2,172.5 ","1,289.9 ","3,462.4 ",789.1 ,57.0 ,0.0 ,846.1 ,"4,308.5 ",4.7 ,1.2 ,0.0 ,5.9 ,2.7 ,0.0 ,0.0 ,2.7 ,8.6 ,0.1 ,0.0 ,0.0 ,0.2 ,0.1 ,0.0 ,0.0 ,0.1 ,0.2 
*0.0,*0.0,*2770.9,*1484.9,*4255.7,*1314,*63.6,*0.0,*1377.6,*5633.3,*6,*1.9,*0.0,*7.9,*6.8,*0,*0.0,*6.8,*14.7,*0.2,*0,*0.0,*0.2,*0.2,*0,*0.0,*0.2,*0.4
0.0 ,0.0 ,994.4 ,375.8 ,"1,370.2 ",561.7 ,69.0 ,0.0 ,630.7 ,"2,000.9 ",2.2 ,0.3 ,0.0 ,2.5 ,3.1 ,0.9 ,0.0 ,4.0 ,6.5 ,0.1 ,0.0 ,0.0 ,0.1 ,0.1 ,0.0 ,0.0 ,0.1 ,0.2 
0.0 ,0.0 ,"1,937.4 ","1,015.3 ","2,952.7 ",184.2 ,75.8 ,0.0 ,260.0 ,"3,212.7 ",4.2 ,0.9 ,0.0 ,5.1 ,0.6 ,0.1 ,0.0 ,0.7 ,5.8 ,0.1 ,0.0 ,0.0 ,0.1 ,0.0 ,0.0 ,0.0 ,0.0 ,0.2 
0.0 ,0.0 ,"1,249.9 ",376.9 ,"1,626.8 ",894.9 ,54.6 ,0.0 ,949.6 ,"2,576.3 ",2.7 ,0.3 ,0.0 ,3.1 ,N/A,N/A,N/A,N/A,N/A,0.1 ,0.0 ,0.0 ,0.1 ,N/A,N/A,N/A,N/A,N/A
*0.0,*0.0,*1028.2,*920,*1948.1,*980.6,*83.5,*0.0,*1064.1,*3012.2,*2.2,*0.8,*0.0,*3.1,*7.6,*0.1,*0.0,*7.7,*10.7,*0.1,*0,*0.0,*0.1,*0.2,*0,*0.0,*0.2,*0.3
*0.0,*0.0,*2156.9,*1477.8,*3634.6,*1638.8,*123.5,*0.0,*1762.3,*5397,*4.7,*1.3,*0.0,*6,*2,*0.1,*0.0,*2.1,*8.1,*0.1,*0,*0.0,*0.2,*0.2,*0,*0.0,*0.2,*0.3
"224,388.0 ",0.0 ,"5,296.4 ","11,053.1 ","16,349.5 ",0.0 ,307.6 ,0.0 ,307.6 ,"16,657.1 ",11.8 ,14.0 ,0.0 ,25.8 ,0.0 ,0.3 ,0.0 ,0.3 ,26.0 ,0.4 ,0.2 ,0.0 ,0.6 ,0.0 ,0.0 ,0.0 ,0.0 ,0.6 
"224,388.0 ",0.0 ,"73,885.6 ","53,973.7 ","127,859.2 ","10,190.3 ","3,801.2 ",0.0 ,"13,991.5 ","141,850.7 ",160.3 ,53.2 ,0.0 ,213.5 ,26.2 ,1.6 ,0.0 ,27.7 ,241.2 ,4.7 ,0.8 ,0.0 ,5.5 ,0.8 ,0.1 ,0.0 ,0.9 ,6.4 
*0.0,*0.0,*9355.2,*7348.8,*16704,*2323.7,*838.2,*0.0,*3162,*19865.9,*20.3,*7.7,*0.0,*28,*N/A,*N/A,*N/A,*N/A,*N/A,*0.6,*0.3,*0.0,*0.8,*N/A,*N/A,*N/A,*N/A,*N/A
0.0 ,0.0 ,"40,862.0 ","22,614.5 ","63,476.4 ","8,028.4 ",645.8 ,0.0 ,"8,674.2 ","72,150.7 ",88.4 ,28.7 ,0.0 ,117.1 ,20.1 ,1.6 ,0.0 ,21.7 ,138.8 ,2.6 ,0.4 ,0.0 ,3.0 ,0.9 ,0.1 ,0.0 ,0.9 ,3.9 
0.0 ,0.0 ,"3,325.7 ","1,401.9 ","4,727.7 ","1,068.6 ",188.3 ,0.0 ,"1,256.9 ","5,984.6 ",7.2 ,1.8 ,0.0 ,9.0 ,N/A,N/A,N/A,N/A,N/A,0.2 ,0.0 ,0.0 ,0.2 ,N/A,N/A,N/A,N/A,N/A
0.0 ,0.0 ,711.7 ,192.7 ,904.3 ,70.5 ,85.7 ,0.0 ,156.2 ,"1,060.5 ",1.5 ,0.2 ,0.0 ,1.7 ,N/A,N/A,N/A,N/A,N/A,0.0 ,0.0 ,0.0 ,0.0 ,N/A,N/A,N/A,N/A,N/A
0.0 ,0.0 ,"1,366.5 ",827.8 ,"2,194.3 ","1,301.9 ",63.5 ,0.0 ,"1,365.3 ","3,559.7 ",3.0 ,1.0 ,0.0 ,4.1 ,6.9 ,0.1 ,0.0 ,7.0 ,11.1 ,0.1 ,0.0 ,0.0 ,0.1 ,0.3 ,0.0 ,0.0 ,0.3 ,0.4 
0.0 ,0.0 ,"2,584.0 ","2,665.1 ","5,249.1 ",0.0 ,640.9 ,1.7 ,642.6 ,"5,891.7 ",5.6 ,3.4 ,0.0 ,9.0 ,N/A,N/A,N/A,N/A,N/A,0.2 ,0.0 ,0.0 ,0.2 ,N/A,N/A,N/A,N/A,N/A
0.0 ,0.0 ,"2,669.5 ","1,181.9 ","3,851.4 ","2,044.1 ",82.8 ,0.0 ,"2,127.0 ","5,978.4 ",5.8 ,1.4 ,0.0 ,7.2 ,10.9 ,0.1 ,0.0 ,11.0 ,18.2 ,0.2 ,0.0 ,0.0 ,0.2 ,0.3 ,0.0 ,0.0 ,0.3 ,0.5 
0.0 ,0.0 ,"4,531.4 ","3,058.5 ","7,589.9 ",896.1 ,43.9 ,0.0 ,940.0 ,"8,529.9 ",9.9 ,3.9 ,0.0 ,13.8 ,N/A,N/A,N/A,N/A,N/A,0.3 ,0.1 ,0.0 ,0.3 ,N/A,N/A,N/A,N/A,N/A
0.0 ,0.0 ,"56,050.7 ","31,942.3 ","87,993.0 ","13,409.6 ","1,751.0 ",1.7 ,"15,162.3 ","103,155.3 ",121.5 ,40.3 ,0.0 ,161.8 ,37.9 ,1.8 ,0.0 ,39.8 ,201.6 ,3.5 ,0.6 ,0.0 ,4.1 ,1.4 ,0.1 ,0.0 ,1.5 ,5.6 
0.0 ,0.0 ,"11,454.5 ","6,933.0 ","18,387.5 ","1,762.3 ",625.3 ,0.0 ,"2,387.6 ","20,775.1 ",24.8 ,5.6 ,0.0 ,30.4 ,9.0 ,0.3 ,0.0 ,9.3 ,39.7 ,0.7 ,0.2 ,0.0 ,1.0 ,0.3 ,0.0 ,0.0 ,0.3 ,1.3 
0.0 ,0.0 ,"6,793.1 ","6,846.6 ","13,639.7 ",87.1 ,"1,175.2 ",115.6 ,"1,377.9 ","15,017.6 ",14.7 ,5.4 ,0.0 ,20.1 ,0.2 ,3.5 ,0.0 ,3.7 ,23.8 ,0.4 ,0.2 ,0.0 ,0.6 ,0.0 ,0.0 ,0.0 ,0.1 ,0.6 
"240,190.0 ","115,696.0 ","636,190.1 ","374,659.8 ","1,010,849.9 ","99,678.5 ","50,831.3 ",162.7 ,"150,672.5 ","1,161,522.4 ","1,377.7 ",372.0 ,0.1 ,"1,749.7 ",298.2 ,55.6 ,0.0 ,353.8 ,"2,103.5 ",40.0 ,8.4 ,0.0 ,48.4 ,10.7 ,2.1 ,0.0 ,12.8 ,61.3 
0.0 ,0.0 ,"13,446.2 ","7,915.9 ","21,362.1 ","1,659.5 ",695.6 ,0.0 ,"2,355.2 ","23,717.2 ",29.1 ,6.8 ,0.0 ,35.9 ,7.0 ,0.9 ,0.0 ,7.9 ,43.8 ,0.8 ,0.2 ,0.0 ,1.0 ,0.2 ,0.0 ,0.0 ,0.2 ,1.3 
0.0 ,0.0 ,"16,734.3 ","7,341.6 ","24,075.8 ","2,649.7 ",599.9 ,0.0 ,"3,249.6 ","27,325.4 ",36.2 ,6.5 ,0.0 ,42.7 ,6.8 ,0.2 ,0.0 ,6.9 ,49.6 ,1.1 ,0.1 ,0.0 ,1.2 ,0.5 ,0.0 ,0.0 ,0.5 ,1.7 
0.0 ,"485,922.0 ","35,590.5 ","16,094.0 ","51,684.5 ","6,205.8 ","1,415.4 ",0.0 ,"7,621.2 ","59,305.7 ",77.0 ,20.3 ,0.3 ,97.6 ,26.9 ,2.5 ,0.0 ,29.4 ,127.0 ,2.2 ,0.3 ,0.1 ,2.6 ,1.0 ,0.1 ,0.0 ,1.1 ,3.7 
"9,604.0 ","183,920.0 ","38,831.3 ","15,910.8 ","54,742.1 ","10,243.8 ","5,849.8 ",0.0 ,"16,093.5 ","70,835.7 ",84.1 ,13.5 ,0.1 ,97.7 ,35.8 ,8.3 ,0.0 ,44.1 ,141.8 ,2.4 ,0.4 ,0.0 ,2.9 ,1.3 ,0.4 ,0.0 ,1.7 ,4.6 
*0.0,*0.0,*42099.2,*19859.3,*61958.5,*5317.7,*4276.8,*0.0,*9594.5,*71553,*91.1,*23.5,*0.0,*114.6,*26,*4.6,*0.0,*30.7,*145.3,*2.6,*0.5,*0.0,*3.1,*0.9,*0.3,*0.0,*1.2,*4.3
0.0 ,0.0 ,"2,391.5 ","1,153.2 ","3,544.7 ",420.6 ,708.3 ,0.0 ,"1,128.9 ","4,673.6 ",5.2 ,1.0 ,0.0 ,6.2 ,N/A,N/A,N/A,N/A,N/A,0.2 ,0.0 ,0.0 ,0.2 ,N/A,N/A,N/A,N/A,N/A
0.0 ,0.0 ,"2,358.8 ",814.5 ,"3,173.3 ",978.7 ,76.5 ,0.0 ,"1,055.2 ","4,228.5 ",5.1 ,0.9 ,0.0 ,6.0 ,0.0 ,0.1 ,0.0 ,0.1 ,6.1 ,0.1 ,0.0 ,0.0 ,0.2 ,0.0 ,0.0 ,0.0 ,0.0 ,0.2 
0.0 ,0.0 ,418.4 ,147.2 ,565.6 ,661.3 ,112.5 ,0.0 ,773.7 ,"1,339.4 ",0.9 ,0.1 ,0.0 ,1.0 ,3.9 ,0.2 ,0.0 ,4.0 ,5.1 ,0.0 ,0.0 ,0.0 ,0.0 ,0.2 ,0.0 ,0.0 ,0.2 ,0.2 
0.0 ,0.0 ,"1,124.5 ","1,136.5 ","2,261.0 ","1,072.3 ","1,191.4 ",0.0 ,"2,263.7 ","4,524.6 ",2.4 ,1.4 ,0.0 ,3.9 ,5.1 ,1.9 ,0.0 ,7.0 ,10.9 ,0.1 ,0.0 ,0.0 ,0.1 ,0.1 ,0.1 ,0.0 ,0.2 ,0.3 
0.0 ,0.0 ,"1,476.2 ",894.2 ,"2,370.3 ","2,272.5 ",137.2 ,0.0 ,"2,409.7 ","4,780.0 ",3.2 ,0.8 ,0.0 ,4.0 ,10.3 ,0.2 ,0.0 ,10.5 ,14.5 ,0.1 ,0.0 ,0.0 ,0.1 ,0.2 ,0.0 ,0.0 ,0.2 ,0.3 
*0.0,*0.0,*1765,*1052.2,*2817.2,*1525.4,*129.8,*0.0,*1655.2,*4472.4,*3.8,*0.9,*0.0,*4.8,*6.5,*0.1,*0.0,*6.7,*11.4,*0.1,*0,*0.0,*0.1,*0.1,*0,*0.0,*0.1,*0.3
"2,035.0 ","121,524.0 ",920.8 ,599.9 ,"1,520.7 ",909.8 ,86.5 ,0.0 ,996.3 ,"2,517.0 ",2.0 ,0.7 ,0.1 ,2.7 ,4.9 ,0.3 ,0.0 ,5.1 ,7.9 ,0.1 ,0.0 ,0.0 ,0.1 ,0.1 ,0.0 ,0.0 ,0.1 ,0.2 
0.0 ,0.0 ,898.4 ,855.0 ,"1,753.4 ",617.4 ,82.2 ,0.0 ,699.6 ,"2,453.0 ",1.9 ,1.1 ,0.0 ,3.0 ,3.2 ,0.1 ,0.0 ,3.3 ,6.3 ,0.1 ,0.0 ,0.0 ,0.1 ,0.1 ,0.0 ,0.0 ,0.1 ,0.2 
"2,035.0 ","121,524.0 ","53,452.8 ","26,512.0 ","79,964.7 ","13,775.6 ","6,801.2 ",0.0 ,"20,576.8 ","100,541.5 ",115.7 ,30.5 ,0.1 ,146.3 ,59.9 ,7.5 ,0.0 ,67.3 ,213.6 ,3.4 ,0.6 ,0.0 ,4.0 ,1.8 ,0.4 ,0.0 ,2.2 ,6.2 
*0.0,*0.0,*26795.3,*10340.5,*37135.8,*0.0,*3018.7,*3716.6,*6735.3,*43871.1,*58,*12.9,*0.0,*70.9,*N/A,*N/A,*N/A,*N/A,*N/A,*1.7,*0.2,*0.0,*1.9,*N/A,*N/A,*N/A,*N/A,*N/A
0.0 ,0.0 ,709.3 ,460.9 ,"1,170.2 ",429.3 ,38.6 ,0.0 ,468.0 ,"1,638.2 ",1.5 ,0.4 ,0.0 ,2.0 ,2.3 ,0.0 ,0.0 ,2.3 ,4.3 ,0.0 ,0.0 ,0.0 ,0.1 ,0.1 ,0.0 ,0.0 ,0.1 ,0.1 
*0.0,*0.0,*702.8,*94.6,*797.4,*626.4,*95.9,*1.4,*723.7,*1521.1,*1.5,*0.1,*0.0,*1.6,*2,*0,*0,*2,*3.6,*0,*0,*0.0,*0,*0.1,*0,*0,*0.1,*0.1
0.0 ,0.0 ,470.1 ,198.2 ,668.3 ,412.5 ,74.7 ,0.0 ,487.2 ,"1,155.5 ",1.0 ,0.2 ,0.0 ,1.2 ,2.0 ,0.1 ,0.0 ,2.1 ,3.3 ,0.0 ,0.0 ,0.0 ,0.0 ,0.1 ,0.0 ,0.0 ,0.1 ,0.1 
*2922,*0.0,*294.9,*241.2,*536.1,*497.6,*42.6,*0.0,*540.2,*1076.3,*0.6,*0.3,*0.0,*0.9,*1.7,*0,*0.0,*1.7,*2.6,*0,*0,*0.0,*0,*0.1,*0,*0.0,*0.1,*0.1
*0.0,*0.0,*737.1,*39.2,*776.3,*1233.4,*127.9,*0.0,*1361.3,*2137.6,*1.6,*0,*0.0,*1.6,*6.3,*0.1,*0.0,*6.4,*8,*0,*0,*0.0,*0,*0.2,*0,*0.0,*0.2,*0.2
0.0 ,0.0 ,"1,217.6 ",651.8 ,"1,869.5 ",462.7 ,75.9 ,0.0 ,538.6 ,"2,408.0 ",2.6 ,0.8 ,0.0 ,3.5 ,N/A,N/A,N/A,N/A,N/A,0.1 ,0.0 ,0.0 ,0.1 ,N/A,N/A,N/A,N/A,N/A
"2,922.0 ",0.0 ,"30,927.2 ","12,026.5 ","42,953.7 ","3,662.0 ","3,474.3 ","3,718.0 ","10,854.2 ","53,807.9 ",66.9 ,14.8 ,0.0 ,81.7 ,14.2 ,0.3 ,0.0 ,14.5 ,96.2 ,1.9 ,0.2 ,0.0 ,2.2 ,0.4 ,0.0 ,0.0 ,0.5 ,2.6 
0.0 ,"672,094.0 ","36,322.3 ","24,414.3 ","60,736.6 ","2,114.9 ","2,818.7 ",0.0 ,"4,933.6 ","65,670.2 ",78.6 ,29.4 ,0.4 ,108.4 ,1.7 ,6.9 ,0.0 ,8.6 ,117.0 ,2.3 ,0.6 ,0.1 ,2.9 ,0.1 ,0.1 ,0.0 ,0.2 ,3.2 
0.0 ,0.0 ,"1,050.9 ","1,703.1 ","2,754.0 ","1,179.4 ",57.6 ,0.0 ,"1,237.0 ","3,991.0 ",2.4 ,1.5 ,0.0 ,3.9 ,N/A,N/A,N/A,N/A,N/A,0.1 ,0.0 ,0.0 ,0.1 ,N/A,N/A,N/A,N/A,N/A
0.0 ,0.0 ,"1,484.7 ",801.1 ,"2,285.8 ",796.9 ,185.2 ,0.0 ,982.1 ,"3,267.9 ",3.2 ,0.7 ,0.0 ,3.9 ,3.6 ,0.4 ,0.0 ,3.9 ,7.9 ,0.1 ,0.0 ,0.0 ,0.1 ,0.1 ,0.0 ,0.0 ,0.1 ,0.2 
0.0 ,0.0 ,545.6 ,610.2 ,"1,155.8 ",52.8 ,803.2 ,0.0 ,856.0 ,"2,011.9 ",1.2 ,0.5 ,0.0 ,1.7 ,0.1 ,2.6 ,0.0 ,2.7 ,4.4 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.1 
0.0 ,0.0 ,"2,080.9 ","2,157.4 ","4,238.3 ",702.3 ,34.0 ,0.0 ,736.3 ,"4,974.6 ",4.5 ,1.9 ,0.0 ,6.5 ,3.8 ,0.0 ,0.0 ,3.9 ,10.3 ,0.1 ,0.0 ,0.0 ,0.2 ,0.2 ,0.0 ,0.0 ,0.2 ,0.3 
*0.0,*0.0,*1019.2,*669.2,*1688.4,*36,*1089.3,*0.0,*1125.3,*2813.7,*2.2,*0.8,*0.0,*3,*0.1,*3.7,*0.0,*3.8,*6.8,*0.1,*0,*0.0,*0.1,*0,*0.1,*0.0,*0.1,*0.2
0.0 ,0.0 ,709.2 ,467.1 ,"1,176.3 ",524.6 ,77.2 ,0.0 ,601.8 ,"1,778.1 ",1.5 ,0.4 ,0.0 ,2.0 ,N/A,N/A,N/A,N/A,N/A,0.0 ,0.0 ,0.0 ,0.1 ,N/A,N/A,N/A,N/A,N/A
